Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP
2023-07-17 05:45:00,2023-07-17 06:00:00,2023-07-17,6,48.14588,51.05913,48.88319
2023-07-17 06:45:00,2023-07-17 07:00:00,2023-07-17,7,41.41565,41.69355,41.07789
2023-07-17 07:45:00,2023-07-17 08:00:00,2023-07-17,8,36.39563,35.51425,35.37723
2023-07-17 08:45:00,2023-07-17 09:00:00,2023-07-17,9,40.49254,39.99453,39.41352
2023-07-17 09:45:00,2023-07-17 10:00:00,2023-07-17,10,42.04172,41.78629,40.94208
2023-07-17 10:45:00,2023-07-17 11:00:00,2023-07-17,11,52.68969,52.95224,51.05972
2023-07-17 11:45:00,2023-07-17 12:00:00,2023-07-17,12,79.71843,79.85921,76.96894
2023-07-17 12:45:00,2023-07-17 13:00:00,2023-07-17,13,72.92463,72.90947,70.16589
2023-07-17 13:45:00,2023-07-17 14:00:00,2023-07-17,14,81.80481,81.89871,78.67226
2023-07-17 14:45:00,2023-07-17 15:00:00,2023-07-17,15,89.35558,91.66622,86.34169
2023-07-17 15:45:00,2023-07-17 16:00:00,2023-07-17,16,78.77971,102.15635,74.36902
2023-07-17 16:45:00,2023-07-17 17:00:00,2023-07-17,17,94.62821,96.6013,92.99565
2023-07-17 17:45:00,2023-07-17 18:00:00,2023-07-17,18,65.26885,74.09824,62.77439
2023-07-17 18:45:00,2023-07-17 19:00:00,2023-07-17,19,88.64906,92.89622,88.67676
2023-07-17 19:45:00,2023-07-17 20:00:00,2023-07-17,20,123.0598,125.61843,122.30066
2023-07-17 20:45:00,2023-07-17 21:00:00,2023-07-17,21,63.43052,89.21526,65.30129
2023-07-17 21:45:00,2023-07-17 22:00:00,2023-07-17,22,51.5468,69.87385,52.90741
2023-07-17 22:45:00,2023-07-17 23:00:00,2023-07-17,23,51.6296,54.15493,52.08974
2023-07-17 23:45:00,2023-07-18 00:00:00,2023-07-17,24,51.91961,54.02882,52.24284
2023-07-18 00:45:00,2023-07-18 01:00:00,2023-07-18,1,55.45497,56.58093,55.42033
2023-07-18 01:45:00,2023-07-18 02:00:00,2023-07-18,2,53.63148,54.37073,53.63148
2023-07-18 02:45:00,2023-07-18 03:00:00,2023-07-18,3,52.18774,53.68691,52.61296
2023-07-18 03:45:00,2023-07-18 04:00:00,2023-07-18,4,50.17409,52.03688,50.88448
2023-07-18 04:45:00,2023-07-18 05:00:00,2023-07-18,5,54.81948,56.84791,55.38261
2023-07-18 05:45:00,2023-07-18 06:00:00,2023-07-18,6,61.95111,63.53282,62.12542
2023-07-18 06:45:00,2023-07-18 07:00:00,2023-07-18,7,47.4092,47.49707,47.06257
2023-07-18 07:45:00,2023-07-18 08:00:00,2023-07-18,8,42.06301,40.55576,40.36894
2023-07-18 08:45:00,2023-07-18 09:00:00,2023-07-18,9,49.57823,47.61068,47.18122
2023-07-18 09:45:00,2023-07-18 10:00:00,2023-07-18,10,51.19734,51.19734,51.19734
2023-07-18 10:45:00,2023-07-18 11:00:00,2023-07-18,11,61.6176,61.6176,61.6176
2023-07-18 11:45:00,2023-07-18 12:00:00,2023-07-18,12,70.27662,74.79564,65.59572
2023-07-18 12:45:00,2023-07-18 13:00:00,2023-07-18,13,64.16317,77.61494,61.6721
2023-07-18 13:45:00,2023-07-18 14:00:00,2023-07-18,14,68.94189,87.48802,65.70908
2023-07-18 14:45:00,2023-07-18 15:00:00,2023-07-18,15,72.75148,92.43237,69.32087
2023-07-18 15:45:00,2023-07-18 16:00:00,2023-07-18,16,73.29467,92.74211,66.83565
2023-07-18 16:45:00,2023-07-18 17:00:00,2023-07-18,17,75.3984,94.7254,69.0921
2023-07-18 17:45:00,2023-07-18 18:00:00,2023-07-18,18,76.07546,99.77723,71.06754
2023-07-18 18:45:00,2023-07-18 19:00:00,2023-07-18,19,76.92392,111.66389,73.76651
2023-07-18 19:45:00,2023-07-18 20:00:00,2023-07-18,20,89.24462,210.05772,76.62236
2023-07-18 20:45:00,2023-07-18 21:00:00,2023-07-18,21,70.46896,140.95743,73.01546
2023-07-18 21:45:00,2023-07-18 22:00:00,2023-07-18,22,48.74675,100.14939,51.3232
2023-07-18 22:45:00,2023-07-18 23:00:00,2023-07-18,23,57.33334,83.01038,58.66514
2023-07-18 23:45:00,2023-07-19 00:00:00,2023-07-18,24,60.38169,62.99645,60.78985
2023-07-19 00:45:00,2023-07-19 01:00:00,2023-07-19,1,55.83557,58.18635,56.46009
2023-07-19 01:45:00,2023-07-19 02:00:00,2023-07-19,2,50.62221,52.07355,51.10952
2023-07-19 02:45:00,2023-07-19 03:00:00,2023-07-19,3,48.89402,50.597,49.53008
2023-07-19 03:45:00,2023-07-19 04:00:00,2023-07-19,4,49.41072,50.7619,49.8955
2023-07-19 04:45:00,2023-07-19 05:00:00,2023-07-19,5,53.54449,54.66372,53.88416
2023-07-19 05:45:00,2023-07-19 06:00:00,2023-07-19,6,61.76715,62.96807,61.94055
2023-07-19 06:45:00,2023-07-19 07:00:00,2023-07-19,7,51.43089,50.84221,50.69504
2023-07-19 07:45:00,2023-07-19 08:00:00,2023-07-19,8,43.79569,41.95876,41.91471
2023-07-19 08:45:00,2023-07-19 09:00:00,2023-07-19,9,48.34,48.34,48.34
2023-07-19 09:45:00,2023-07-19 10:00:00,2023-07-19,10,52.39469,51.28967,50.26473
2023-07-19 10:45:00,2023-07-19 11:00:00,2023-07-19,11,69.96385,69.96385,69.96385
2023-07-19 11:45:00,2023-07-19 12:00:00,2023-07-19,12,64.62517,64.62517,64.62517
2023-07-19 12:45:00,2023-07-19 13:00:00,2023-07-19,13,71.8164,71.8164,71.8164
2023-07-19 13:45:00,2023-07-19 14:00:00,2023-07-19,14,88.2188,88.2188,88.2188
2023-07-19 14:45:00,2023-07-19 15:00:00,2023-07-19,15,87.97,87.97,87.97
2023-07-19 15:45:00,2023-07-19 16:00:00,2023-07-19,16,91.2824,106.8312,89.6312
2023-07-19 16:45:00,2023-07-19 17:00:00,2023-07-19,17,92.77516,113.09127,90.6177
2023-07-19 17:45:00,2023-07-19 18:00:00,2023-07-19,18,96.00526,102.15252,94.437
2023-07-19 18:45:00,2023-07-19 19:00:00,2023-07-19,19,125.55004,133.15504,126.45348
2023-07-19 19:45:00,2023-07-19 20:00:00,2023-07-19,20,130.6024,130.6024,130.6024
2023-07-19 20:45:00,2023-07-19 21:00:00,2023-07-19,21,104.0812,104.0812,104.0812
2023-07-19 21:45:00,2023-07-19 22:00:00,2023-07-19,22,78.30022,105.05564,75.45894
2023-07-19 22:45:00,2023-07-19 23:00:00,2023-07-19,23,62.86702,76.05217,61.40525
2023-07-19 23:45:00,2023-07-20 00:00:00,2023-07-19,24,61.67078,62.8944,61.6901
2023-07-20 00:45:00,2023-07-20 01:00:00,2023-07-20,1,54.62393,55.05288,54.34111
2023-07-20 01:45:00,2023-07-20 02:00:00,2023-07-20,2,50.88403,51.68184,50.79417
2023-07-20 02:45:00,2023-07-20 03:00:00,2023-07-20,3,50.51734,51.39283,50.48586
2023-07-20 03:45:00,2023-07-20 04:00:00,2023-07-20,4,50.94845,51.3657,50.71179
2023-07-20 04:45:00,2023-07-20 05:00:00,2023-07-20,5,62.4059,61.9416,61.7922
2023-07-20 05:45:00,2023-07-20 06:00:00,2023-07-20,6,68.21303,68.46614,67.91011
2023-07-20 06:45:00,2023-07-20 07:00:00,2023-07-20,7,51.9044,51.41589,50.84242
2023-07-20 07:45:00,2023-07-20 08:00:00,2023-07-20,8,43.89114,42.54454,42.28678
2023-07-20 08:45:00,2023-07-20 09:00:00,2023-07-20,9,45.74107,44.94809,44.03382
2023-07-20 09:45:00,2023-07-20 10:00:00,2023-07-20,10,49.97253,50.36172,48.62332
2023-07-20 10:45:00,2023-07-20 11:00:00,2023-07-20,11,53.19355,53.43619,51.12007
2023-07-20 11:45:00,2023-07-20 12:00:00,2023-07-20,12,57.26624,57.02389,54.79542
2023-07-20 12:45:00,2023-07-20 13:00:00,2023-07-20,13,70.05441,70.05954,70.05341
2023-07-20 13:45:00,2023-07-20 14:00:00,2023-07-20,14,90.0004,90.0004,90.0004
2023-07-20 14:45:00,2023-07-20 15:00:00,2023-07-20,15,101.53,101.53,101.53
2023-07-20 15:45:00,2023-07-20 16:00:00,2023-07-20,16,96.81008,115.48453,94.82256
2023-07-20 16:45:00,2023-07-20 17:00:00,2023-07-20,17,99.9988,99.9988,99.9988
2023-07-20 17:45:00,2023-07-20 18:00:00,2023-07-20,18,96.84027,100.38421,94.93437
2023-07-20 18:45:00,2023-07-20 19:00:00,2023-07-20,19,229.76266,254.97421,227.08533
2023-07-20 19:45:00,2023-07-20 20:00:00,2023-07-20,20,120.95045,509.044,92.70363
2023-07-20 20:45:00,2023-07-20 21:00:00,2023-07-20,21,128.48338,139.82597,130.82632
2023-07-20 21:45:00,2023-07-20 22:00:00,2023-07-20,22,78.4015,90.33773,79.6702
2023-07-20 22:45:00,2023-07-20 23:00:00,2023-07-20,23,51.81143,74.75966,52.80045
2023-07-20 23:45:00,2023-07-21 00:00:00,2023-07-20,24,49.27147,57.02092,49.72476
2023-07-21 00:45:00,2023-07-21 01:00:00,2023-07-21,1,54.45745,56.34331,55.0482
2023-07-21 01:45:00,2023-07-21 02:00:00,2023-07-21,2,53.51984,55.93355,54.39601
2023-07-21 02:45:00,2023-07-21 03:00:00,2023-07-21,3,47.86232,54.87982,48.88881
2023-07-21 03:45:00,2023-07-21 04:00:00,2023-07-21,4,52.63477,54.84721,53.6064
2023-07-21 04:45:00,2023-07-21 05:00:00,2023-07-21,5,52.82927,55.49503,53.93765
2023-07-21 05:45:00,2023-07-21 06:00:00,2023-07-21,6,47.80027,56.63928,48.91688
2023-07-21 06:45:00,2023-07-21 07:00:00,2023-07-21,7,48.06065,48.9797,47.99072
2023-07-21 07:45:00,2023-07-21 08:00:00,2023-07-21,8,43.50009,43.40154,42.50565
2023-07-21 08:45:00,2023-07-21 09:00:00,2023-07-21,9,43.79477,43.24364,42.4147
2023-07-21 09:45:00,2023-07-21 10:00:00,2023-07-21,10,43.62783,43.97631,42.54166
2023-07-21 10:45:00,2023-07-21 11:00:00,2023-07-21,11,45.6836,46.16393,44.50893
2023-07-21 11:45:00,2023-07-21 12:00:00,2023-07-21,12,55.60346,55.71316,53.89436
2023-07-21 12:45:00,2023-07-21 13:00:00,2023-07-21,13,61.05,61.05,61.05
2023-07-21 13:45:00,2023-07-21 14:00:00,2023-07-21,14,80.98206,79.61556,77.12419
2023-07-21 14:45:00,2023-07-21 15:00:00,2023-07-21,15,82.88011,82.15031,79.41139
2023-07-21 15:45:00,2023-07-21 16:00:00,2023-07-21,16,94.28651,94.32582,90.67031
2023-07-21 16:45:00,2023-07-21 17:00:00,2023-07-21,17,98.03296,99.2173,94.6035
2023-07-21 17:45:00,2023-07-21 18:00:00,2023-07-21,18,106.26429,176.14085,97.62619
2023-07-21 18:45:00,2023-07-21 19:00:00,2023-07-21,19,97.71063,103.25287,97.68987
2023-07-21 19:45:00,2023-07-21 20:00:00,2023-07-21,20,259.36066,240.93396,243.70988
2023-07-21 20:45:00,2023-07-21 21:00:00,2023-07-21,21,77.15066,108.54196,79.21749
2023-07-21 21:45:00,2023-07-21 22:00:00,2023-07-21,22,66.23969,89.82548,67.30619
2023-07-21 22:45:00,2023-07-21 23:00:00,2023-07-21,23,58.15075,73.90504,58.70697
2023-07-21 23:45:00,2023-07-22 00:00:00,2023-07-21,24,49.89658,62.53723,50.77066
2023-07-22 00:45:00,2023-07-22 01:00:00,2023-07-22,1,53.54018,57.97761,54.25749
2023-07-22 01:45:00,2023-07-22 02:00:00,2023-07-22,2,50.70661,61.84581,51.71919
2023-07-22 02:45:00,2023-07-22 03:00:00,2023-07-22,3,47.76404,63.30756,49.22757
2023-07-22 03:45:00,2023-07-22 04:00:00,2023-07-22,4,47.12625,57.26207,48.25822
2023-07-22 04:45:00,2023-07-22 05:00:00,2023-07-22,5,45.42792,57.36085,46.59632
2023-07-22 05:45:00,2023-07-22 06:00:00,2023-07-22,6,45.5996,59.56908,46.87525
2023-07-22 06:45:00,2023-07-22 07:00:00,2023-07-22,7,46.39217,48.32335,46.96617
2023-07-22 07:45:00,2023-07-22 08:00:00,2023-07-22,8,43.94818,44.11084,43.18913
2023-07-22 08:45:00,2023-07-22 09:00:00,2023-07-22,9,45.69448,46.16176,44.62776
2023-07-22 09:45:00,2023-07-22 10:00:00,2023-07-22,10,45.40445,45.56334,44.16606
2023-07-22 10:45:00,2023-07-22 11:00:00,2023-07-22,11,45.77,45.77,45.77
2023-07-22 11:45:00,2023-07-22 12:00:00,2023-07-22,12,51.2,51.2,51.2
2023-07-22 12:45:00,2023-07-22 13:00:00,2023-07-22,13,61.24413,62.1113,59.50341
2023-07-22 13:45:00,2023-07-22 14:00:00,2023-07-22,14,60.59156,60.77999,58.55656
2023-07-22 14:45:00,2023-07-22 15:00:00,2023-07-22,15,89.38475,90.87293,86.92316
2023-07-22 15:45:00,2023-07-22 16:00:00,2023-07-22,16,89.08827,90.85638,86.71209
2023-07-22 16:45:00,2023-07-22 17:00:00,2023-07-22,17,97.81382,99.43567,95.37079
2023-07-22 17:45:00,2023-07-22 18:00:00,2023-07-22,18,108.09263,111.34044,106.18283
2023-07-22 18:45:00,2023-07-22 19:00:00,2023-07-22,19,153.57484,161.83401,154.36299
2023-07-22 19:45:00,2023-07-22 20:00:00,2023-07-22,20,185.26228,194.11607,186.95737
2023-07-22 20:45:00,2023-07-22 21:00:00,2023-07-22,21,82.62158,99.6641,82.25049
2023-07-22 21:45:00,2023-07-22 22:00:00,2023-07-22,22,73.9896,92.76105,73.79561
2023-07-22 22:45:00,2023-07-22 23:00:00,2023-07-22,23,64.40467,67.46267,64.80003
2023-07-22 23:45:00,2023-07-23 00:00:00,2023-07-22,24,55.86162,81.22779,54.37691
2023-07-23 00:45:00,2023-07-23 01:00:00,2023-07-23,1,53.0473,63.5775,53.48414
2023-07-23 01:45:00,2023-07-23 02:00:00,2023-07-23,2,49.75318,61.55396,49.9241
2023-07-23 02:45:00,2023-07-23 03:00:00,2023-07-23,3,60.23585,62.79933,61.54367
2023-07-23 03:45:00,2023-07-23 04:00:00,2023-07-23,4,58.79593,61.2133,60.03296
2023-07-23 04:45:00,2023-07-23 05:00:00,2023-07-23,5,56.90021,61.8647,57.69831
2023-07-23 05:45:00,2023-07-23 06:00:00,2023-07-23,6,51.31066,57.47085,52.2029
2023-07-23 06:45:00,2023-07-23 07:00:00,2023-07-23,7,47.55929,49.24558,48.09652
2023-07-23 07:45:00,2023-07-23 08:00:00,2023-07-23,8,42.65306,42.65306,41.97159
2023-07-23 08:45:00,2023-07-23 09:00:00,2023-07-23,9,52.25391,51.56377,50.7887
2023-07-23 09:45:00,2023-07-23 10:00:00,2023-07-23,10,64.1017,63.42077,62.40191
2023-07-23 10:45:00,2023-07-23 11:00:00,2023-07-23,11,67.17885,66.32299,64.93658
2023-07-23 11:45:00,2023-07-23 12:00:00,2023-07-23,12,73.68969,71.00207,70.26677
2023-07-23 12:45:00,2023-07-23 13:00:00,2023-07-23,13,84.59913,82.71579,81.2467
2023-07-23 13:45:00,2023-07-23 14:00:00,2023-07-23,14,80.78588,78.77888,77.91368
2023-07-23 14:45:00,2023-07-23 15:00:00,2023-07-23,15,86.54005,86.37716,84.547
2023-07-23 15:45:00,2023-07-23 16:00:00,2023-07-23,16,71.21946,70.69741,68.90332
2023-07-23 16:45:00,2023-07-23 17:00:00,2023-07-23,17,96.12619,95.13139,93.83225
2023-07-23 17:45:00,2023-07-23 18:00:00,2023-07-23,18,119.46,119.46,119.46
2023-07-23 18:45:00,2023-07-23 19:00:00,2023-07-23,19,92.43996,166.1328,85.45129
2023-07-23 19:45:00,2023-07-23 20:00:00,2023-07-23,20,80.36154,107.07426,78.51475
2023-07-23 20:45:00,2023-07-23 21:00:00,2023-07-23,21,65.06938,106.35225,61.38487
2023-07-23 21:45:00,2023-07-23 22:00:00,2023-07-23,22,52.57191,87.88608,50.1662
2023-07-23 22:45:00,2023-07-23 23:00:00,2023-07-23,23,53.25096,62.75868,52.99633
2023-07-23 23:45:00,2023-07-24 00:00:00,2023-07-23,24,49.57437,57.89308,49.86598
2023-07-24 00:45:00,2023-07-24 01:00:00,2023-07-24,1,52.1676,58.89334,52.92767
2023-07-24 01:45:00,2023-07-24 02:00:00,2023-07-24,2,46.98132,61.03174,46.84097
2023-07-24 02:45:00,2023-07-24 03:00:00,2023-07-24,3,46.44396,58.12532,47.78354
2023-07-24 03:45:00,2023-07-24 04:00:00,2023-07-24,4,46.72428,62.17224,46.8901
2023-07-24 04:45:00,2023-07-24 05:00:00,2023-07-24,5,48.16607,60.37191,49.55184
2023-07-24 05:45:00,2023-07-24 06:00:00,2023-07-24,6,51.78847,62.86956,52.25815
2023-07-24 06:45:00,2023-07-24 07:00:00,2023-07-24,7,47.05704,56.30243,48.09071
2023-07-24 07:45:00,2023-07-24 08:00:00,2023-07-24,8,34.51487,35.3552,34.367
2023-07-24 08:45:00,2023-07-24 09:00:00,2023-07-24,9,47.54536,47.69268,46.51411
2023-07-24 09:45:00,2023-07-24 10:00:00,2023-07-24,10,43.86277,43.7949,42.84471
2023-07-24 10:45:00,2023-07-24 11:00:00,2023-07-24,11,48.82531,49.47231,47.90831
2023-07-24 11:45:00,2023-07-24 12:00:00,2023-07-24,12,56.15491,58.01564,55.72094
2023-09-05 10:45:00,2023-09-05 11:00:00,2023-09-05,11,59.56382,9.88979,3.37405
2023-09-05 11:45:00,2023-09-05 12:00:00,2023-09-05,12,77.01841,20.9758,8.68154
2023-09-05 12:45:00,2023-09-05 13:00:00,2023-09-05,13,53.96193,26.32179,12.53894
2023-09-05 13:45:00,2023-09-05 14:00:00,2023-09-05,14,63.07001,24.89801,17.14592
2023-09-05 14:45:00,2023-09-05 15:00:00,2023-09-05,15,63.12649,26.42017,13.02674
2023-09-05 15:45:00,2023-09-05 16:00:00,2023-09-05,16,81.27731,29.03457,18.50162
2023-09-05 16:45:00,2023-09-05 17:00:00,2023-09-05,17,75.85267,24.80426,13.32923
2023-09-05 17:45:00,2023-09-05 18:00:00,2023-09-05,18,76.0656,71.65633,71.85501
2023-09-05 18:45:00,2023-09-05 19:00:00,2023-09-05,19,89.96235,90.87021,89.99043
2023-09-05 19:45:00,2023-09-05 20:00:00,2023-09-05,20,89.17262,90.37176,89.99064
2023-09-05 20:45:00,2023-09-05 21:00:00,2023-09-05,21,51.8435,53.06431,52.56513
2023-09-05 21:45:00,2023-09-05 22:00:00,2023-09-05,22,37.92034,51.33429,38.84747
2023-09-05 22:45:00,2023-09-05 23:00:00,2023-09-05,23,39.70546,42.37892,40.32583
2023-09-05 23:45:00,2023-09-06 00:00:00,2023-09-05,24,39.34177,40.18831,39.70219
2023-09-06 00:45:00,2023-09-06 01:00:00,2023-09-06,1,38.45486,38.92464,38.70567
2023-09-06 01:45:00,2023-09-06 02:00:00,2023-09-06,2,38.09742,37.99599,38.0194
2023-09-06 02:45:00,2023-09-06 03:00:00,2023-09-06,3,35.73765,35.31208,35.48667
2023-09-06 03:45:00,2023-09-06 04:00:00,2023-09-06,4,37.35529,37.09975,37.19892
2023-09-06 04:45:00,2023-09-06 05:00:00,2023-09-06,5,40.80303,40.6778,40.73207
2023-09-06 05:45:00,2023-09-06 06:00:00,2023-09-06,6,52.49219,51.62737,51.97437
2023-09-06 06:45:00,2023-09-06 07:00:00,2023-09-06,7,51.57121,50.87096,51.20792
2023-09-06 07:45:00,2023-09-06 08:00:00,2023-09-06,8,33.7093,15.99592,18.14411
2023-09-06 08:45:00,2023-09-06 09:00:00,2023-09-06,9,33.36219,19.26245,16.11367
2023-09-06 09:45:00,2023-09-06 10:00:00,2023-09-06,10,29.15927,26.02666,24.09412
2023-09-06 10:45:00,2023-09-06 11:00:00,2023-09-06,11,37.95071,18.12507,11.48593
2023-09-06 11:45:00,2023-09-06 12:00:00,2023-09-06,12,28.91432,22.04916,15.32344
2023-09-06 12:45:00,2023-09-06 13:00:00,2023-09-06,13,32.85208,19.28737,17.02591
2023-09-06 13:45:00,2023-09-06 14:00:00,2023-09-06,14,30.09576,27.93832,24.47715
2023-09-06 14:45:00,2023-09-06 15:00:00,2023-09-06,15,31.58537,31.2634,30.26924
2023-09-06 15:45:00,2023-09-06 16:00:00,2023-09-06,16,35.11846,33.09167,33.92788
2023-09-06 16:45:00,2023-09-06 17:00:00,2023-09-06,17,33.36832,31.41134,32.05282
2023-09-06 17:45:00,2023-09-06 18:00:00,2023-09-06,18,52.93453,55.31981,53.11316
2023-09-06 18:45:00,2023-09-06 19:00:00,2023-09-06,19,52.37609,114.09568,94.35275
2023-09-06 19:45:00,2023-09-06 20:00:00,2023-09-06,20,52.14639,70.086,64.34356
2023-09-06 20:45:00,2023-09-06 21:00:00,2023-09-06,21,40.4107,55.20341,41.67288
2023-09-06 21:45:00,2023-09-06 22:00:00,2023-09-06,22,36.05368,56.53834,37.13503
2023-09-06 22:45:00,2023-09-06 23:00:00,2023-09-06,23,36.9238,50.49135,37.86838
2023-09-06 23:45:00,2023-09-07 00:00:00,2023-09-06,24,39.44097,40.67816,40.14439
2023-09-07 00:45:00,2023-09-07 01:00:00,2023-09-07,1,37.49015,38.2387,37.90731
2023-09-07 01:45:00,2023-09-07 02:00:00,2023-09-07,2,35.44031,35.78439,35.63431
2023-09-07 02:45:00,2023-09-07 03:00:00,2023-09-07,3,34.68204,34.12191,34.31566
2023-09-07 03:45:00,2023-09-07 04:00:00,2023-09-07,4,35.66705,35.24214,35.38377
2023-09-07 04:45:00,2023-09-07 05:00:00,2023-09-07,5,36.28273,35.76625,35.93595
2023-09-07 05:45:00,2023-09-07 06:00:00,2023-09-07,6,42.90967,42.48916,42.68189
2023-09-07 06:45:00,2023-09-07 07:00:00,2023-09-07,7,46.78032,46.21693,46.55592
2023-09-07 07:45:00,2023-09-07 08:00:00,2023-09-07,8,31.36822,20.1858,21.56441
2023-09-07 08:45:00,2023-09-07 09:00:00,2023-09-07,9,38.10594,8.3492,11.45962
2023-09-07 09:45:00,2023-09-07 10:00:00,2023-09-07,10,43.07863,12.02719,9.16355
2023-09-07 10:45:00,2023-09-07 11:00:00,2023-09-07,11,41.41653,12.70564,7.6592
2023-09-07 11:45:00,2023-09-07 12:00:00,2023-09-07,12,42.14752,12.46448,8.38177
2023-09-07 12:45:00,2023-09-07 13:00:00,2023-09-07,13,48.52228,13.44934,9.37481
2023-09-07 13:45:00,2023-09-07 14:00:00,2023-09-07,14,41.33123,21.71236,19.49286
2023-09-07 14:45:00,2023-09-07 15:00:00,2023-09-07,15,46.58409,26.72468,23.94673
2023-09-07 15:45:00,2023-09-07 16:00:00,2023-09-07,16,55.92771,26.91674,23.11608
2023-09-07 16:45:00,2023-09-07 17:00:00,2023-09-07,17,52.6355,51.0051,50.14955
2023-09-07 17:45:00,2023-09-07 18:00:00,2023-09-07,18,73.13351,75.62564,73.37418
2023-09-07 18:45:00,2023-09-07 19:00:00,2023-09-07,19,205.52116,236.79625,210.51703
2023-09-07 19:45:00,2023-09-07 20:00:00,2023-09-07,20,74.48652,90.69437,85.43901
2023-09-07 20:45:00,2023-09-07 21:00:00,2023-09-07,21,49.0215,52.01959,50.79405
2023-09-07 21:45:00,2023-09-07 22:00:00,2023-09-07,22,46.11927,48.64541,47.48063
2023-09-07 22:45:00,2023-09-07 23:00:00,2023-09-07,23,40.96886,42.40802,41.63243
2023-09-07 23:45:00,2023-09-08 00:00:00,2023-09-07,24,37.57815,38.13972,37.75754
2023-09-08 00:45:00,2023-09-08 01:00:00,2023-09-08,1,39.18664,40.56031,39.84469
2023-09-08 01:45:00,2023-09-08 02:00:00,2023-09-08,2,36.68427,37.75747,37.20554
2023-09-08 02:45:00,2023-09-08 03:00:00,2023-09-08,3,36.93243,37.0045,36.84898
2023-09-08 03:45:00,2023-09-08 04:00:00,2023-09-08,4,38.50033,38.25654,38.25654
2023-09-08 04:45:00,2023-09-08 05:00:00,2023-09-08,5,42.83567,42.60365,42.59051
2023-09-08 05:45:00,2023-09-08 06:00:00,2023-09-08,6,46.23694,45.47627,45.63591
2023-09-08 06:45:00,2023-09-08 07:00:00,2023-09-08,7,53.02321,50.08859,51.21607
2023-09-08 07:45:00,2023-09-08 08:00:00,2023-09-08,8,44.19782,26.23129,25.6333
2023-09-08 08:45:00,2023-09-08 09:00:00,2023-09-08,9,38.04331,14.62888,12.34785
2023-09-08 09:45:00,2023-09-08 10:00:00,2023-09-08,10,40.91134,17.04849,10.47327
2023-09-08 10:45:00,2023-09-08 11:00:00,2023-09-08,11,43.04201,17.08835,13.47973
2023-09-08 11:45:00,2023-09-08 12:00:00,2023-09-08,12,47.71633,23.97764,20.06998
2023-09-08 12:45:00,2023-09-08 13:00:00,2023-09-08,13,49.70257,31.09853,28.11666
2023-09-08 13:45:00,2023-09-08 14:00:00,2023-09-08,14,49.82982,45.2653,44.13789
2023-09-08 14:45:00,2023-09-08 15:00:00,2023-09-08,15,62.30783,60.26311,58.93056
2023-09-08 15:45:00,2023-09-08 16:00:00,2023-09-08,16,67.44222,65.96857,64.52411
2023-09-08 16:45:00,2023-09-08 17:00:00,2023-09-08,17,91.99793,93.3899,87.64986
2023-09-08 17:45:00,2023-09-08 18:00:00,2023-09-08,18,89.38126,92.19073,89.19143
2023-09-08 18:45:00,2023-09-08 19:00:00,2023-09-08,19,740.0282,767.132,747.1567
2023-09-08 19:45:00,2023-09-08 20:00:00,2023-09-08,20,546.1179,574.37244,560.01166
2023-09-08 20:45:00,2023-09-08 21:00:00,2023-09-08,21,69.24404,70.78763,69.61363
2023-09-08 21:45:00,2023-09-08 22:00:00,2023-09-08,22,66.47892,66.47892,66.47892
2023-09-08 22:45:00,2023-09-08 23:00:00,2023-09-08,23,54.49574,55.9351,54.87843
2023-09-08 23:45:00,2023-09-09 00:00:00,2023-09-08,24,48.10349,49.6244,48.59362
2023-09-09 00:45:00,2023-09-09 01:00:00,2023-09-09,1,43.78704,45.0699,44.16731
2023-09-09 01:45:00,2023-09-09 02:00:00,2023-09-09,2,43.8482,44.24691,43.81196
2023-09-09 02:45:00,2023-09-09 03:00:00,2023-09-09,3,42.55993,42.89802,42.56871
2023-09-09 03:45:00,2023-09-09 04:00:00,2023-09-09,4,42.40193,42.61584,42.31898
2023-09-09 04:45:00,2023-09-09 05:00:00,2023-09-09,5,43.03536,43.16363,42.88938
2023-09-09 05:45:00,2023-09-09 06:00:00,2023-09-09,6,49.7179,49.2112,49.23147
2023-09-09 06:45:00,2023-09-09 07:00:00,2023-09-09,7,45.5807,43.82391,44.39429
2023-09-09 07:45:00,2023-09-09 08:00:00,2023-09-09,8,33.74106,20.02628,19.60088
2023-09-09 08:45:00,2023-09-09 09:00:00,2023-09-09,9,45.15358,15.16185,13.80329
2023-09-09 09:45:00,2023-09-09 10:00:00,2023-09-09,10,29.77926,19.54996,12.87388
2023-09-09 10:45:00,2023-09-09 11:00:00,2023-09-09,11,37.44008,25.51295,25.21868
2023-09-09 11:45:00,2023-09-09 12:00:00,2023-09-09,12,38.00969,35.49779,34.08035
2023-09-09 12:45:00,2023-09-09 13:00:00,2023-09-09,13,46.3659,45.71384,44.65386
2023-09-09 13:45:00,2023-09-09 14:00:00,2023-09-09,14,51.823,50.72817,49.85228
2023-09-09 14:45:00,2023-09-09 15:00:00,2023-09-09,15,48.52205,47.68431,47.35756
2023-09-09 15:45:00,2023-09-09 16:00:00,2023-09-09,16,71.45082,70.41964,70.67867
2023-09-09 16:45:00,2023-09-09 17:00:00,2023-09-09,17,68.34952,66.84451,67.46139
